name,uid,vagga_number,number_in_vagga,volpage
Naupaṭṭhāpana,zh-dg-bi-vb-pc93,,,
Nikkaḍḍhana,zh-dg-bi-vb-pc94,,,
Antovassa,zh-dg-bi-vb-pc95,,,
Cārikanapakkamana,zh-dg-bi-vb-pc96,,,
Tiroraṭṭha,zh-dg-bi-vb-pc97,,,
Antoraṭṭha,zh-dg-bi-vb-pc98,,,
Saṃsaṭṭha,zh-dg-bi-vb-pc99,,,
Rājāgāra,zh-dg-bi-vb-pc100,,,
Nagga,zh-dg-bi-vb-pc101,,,
Udakasāṭika,zh-dg-bi-vb-pc102,,,
Cīvarasibbana,zh-dg-bi-vb-pc103,,,
Saṅghāṭicāra,zh-dg-bi-vb-pc104,,,
Gaṇacīvara,zh-dg-bi-vb-pc105,,,
Cīvarasaṅkamanīya,zh-dg-bi-vb-pc106,,,
Cīvaradāna,zh-dg-bi-vb-pc107,,,
Paṭibāhana,zh-dg-bi-vb-pc108,,,
Kathinuddhāra,zh-dg-bi-vb-pc109,,,
Kālaatikkamana,zh-dg-bi-vb-pc110,,,
Adhikaraṇa,zh-dg-bi-vb-pc111,,,
Bhojanadāna,zh-dg-bi-vb-pc112,,,
Gihiveyyāvacca,zh-dg-bi-vb-pc113,,,
Suttakantana,zh-dg-bi-vb-pc114,,,
Āsandiparibhuñjana,zh-dg-bi-vb-pc115,,,
Leaving a house,zh-dg-bi-vb-pc116,,,
Tiracchānavijjāpariyāpuṇana,zh-dg-bi-vb-pc117,,,
Tiracchānavijjāvācana,zh-dg-bi-vb-pc118,,,
Gabbhinī,zh-dg-bi-vb-pc119,,,
Pāyantī,zh-dg-bi-vb-pc120,,,
Ūnavīsativassa-kumāribhūta,zh-dg-bi-vb-pc121,,,
Paripuṇṇavīsativassa-asikkhita-kumāribhūta,zh-dg-bi-vb-pc122,,,
Asikkhita-sikkhamānā,zh-dg-bi-vb-pc123,,,
Sikkhita-sikkhamānā-asammata,zh-dg-bi-vb-pc124,,,
Ūnadvādasavassa-gihigata,zh-dg-bi-vb-pc125,,,
Paripuṇṇadvādasavassa-sikkhita-gihigata-asammata,zh-dg-bi-vb-pc126,,,
Sahajīvinī-ananuggahaṇa,zh-dg-bi-vb-pc127,,,
Nānuśāset,zh-dg-bi-vb-pc128,,,
Pavattinī-nānubandhana,zh-dg-bi-vb-pc129,,,
Paripuṇṇavīsativassa-sikkhita-kumāribhūta-asammata,zh-dg-bi-vb-pc130,,,
Ūnadvādasavassa,zh-dg-bi-vb-pc131,,,
Paripuṇṇadvādasavassa-asammata,zh-dg-bi-vb-pc132,,,
Kiṁ punaḥ,zh-dg-bi-vb-pc133,,,
Ananuññāta,zh-dg-bi-vb-pc134,,,
Sokāvāsa,zh-dg-bi-vb-pc135,,,
Anubandha-sikkhamānana-vuṭṭhāpana,zh-dg-bi-vb-pc136,,,
Cīvaradāna-sikkhamānana-vuṭṭhāpana,zh-dg-bi-vb-pc137,,,
Anuvassa,zh-dg-bi-vb-pc138,,,
Ekato viśuddhā,zh-dg-bi-vb-pc139,,,
Ovāda,zh-dg-bi-vb-pc140,,,
Ovādūpasaṅkamana,zh-dg-bi-vb-pc141,,,
Apavāraṇā,zh-dg-bi-vb-pc142,,,
Abhikkhukāvāsa,zh-dg-bi-vb-pc143,,,
Ārāmapavisana,zh-dg-bi-vb-pc144,,,
Bhikkhuakkosana,zh-dg-bi-vb-pc145,,,
Gaṇaparibhāsana,zh-dg-bi-vb-pc146,,,
Pasākhejāta,zh-dg-bi-vb-pc147,,,
Pavārita,zh-dg-bi-vb-pc148,,,
Kulamaccharinī,zh-dg-bi-vb-pc149,,,
Gandhavaṇṇaka,zh-dg-bi-vb-pc150,,,
Vāsitaka,zh-dg-bi-vb-pc151,,,
Bhikkhunī-ummaddāpana,zh-dg-bi-vb-pc152,,,
Sikkhamānā-ummaddāpana,zh-dg-bi-vb-pc153,,,
Sāmaṇerī-ummaddāpana,zh-dg-bi-vb-pc154,,,
Gihinī-ummaddāpana,zh-dg-bi-vb-pc155,,,
Saṅghāṇi,zh-dg-bi-vb-pc156,,,
Itthālaṅkāra,zh-dg-bi-vb-pc157,,,
Chattupāhana,zh-dg-bi-vb-pc158,,,
Yāna,zh-dg-bi-vb-pc159,,,
Saṁkakṣikā,zh-dg-bi-vb-pc160,,,
Visiting families towards sunset,zh-dg-bi-vb-pc161,,,
Leaving monastery towards sunset,zh-dg-bi-vb-pc162,,,
Leaving monastery after sunset,zh-dg-bi-vb-pc163,,,
Keep early or late vassa,zh-dg-bi-vb-pc164,,,
Ordaining incontinent,zh-dg-bi-vb-pc165,,,
Ordain hermaphrodite,zh-dg-bi-vb-pc166,,,
Ordain one with rectovaginal fistula,zh-dg-bi-vb-pc167,,,
Ordain one with debt or illness,zh-dg-bi-vb-pc168,,,
Supporting oneself with worldly arts,zh-dg-bi-vb-pc169,,,
Teaching worldly arts to laity,zh-dg-bi-vb-pc170,,,
Not going away after expulsion,zh-dg-bi-vb-pc171,,,
Pañhāpucchana,zh-dg-bi-vb-pc172,,,
Annoying a resident who arrives later,zh-dg-bi-vb-pc173,,,
Building stupa in monks’ monastery,zh-dg-bi-vb-pc174,,,
Bowing to monks,zh-dg-bi-vb-pc175,,,
Walking sensuously,zh-dg-bi-vb-pc176,,,
Adorning like a wife,zh-dg-bi-vb-pc177,,,
Paribbājikā-ummaddāpana,zh-dg-bi-vb-pc178,,,
Sappiviññāpana,zh-dg-bi-vb-pd1,,,
Telaviññāpana,zh-dg-bi-vb-pd2,,,
Madhuviññāpana,zh-dg-bi-vb-pd3,,,
Phāṇitaviññāpana,zh-dg-bi-vb-pd4,,,
Khīraviññāpana,zh-dg-bi-vb-pd5,,,
Dadhiviññāpana,zh-dg-bi-vb-pd6,,,
Macchaviññāpana,zh-dg-bi-vb-pd7,,,
Maṃsaviññāpana,zh-dg-bi-vb-pd8,,,
Parimaṇḍala,zh-dg-bi-vb-sk1,,,
Dutiyaparimaṇḍala,zh-dg-bi-vb-sk2,,,
Ukkhittaka,zh-dg-bi-vb-sk3,,,
Dutiyaukkhittaka,zh-dg-bi-vb-sk4,,,
Not enter with robes around neck,zh-dg-bi-vb-sk5,,,
Not sit with robes around neck,zh-dg-bi-vb-sk6,,,
Oguṇṭhita,zh-dg-bi-vb-sk7,,,
Dutiyaoguṇṭhita,zh-dg-bi-vb-sk8,,,
Na vinyastikākṛta pravekṣyāma,zh-dg-bi-vb-sk9,,,
Na vinyastikākṛta niṣatsyāma,zh-dg-bi-vb-sk10,,,
Ukkuṭika,zh-dg-bi-vb-sk11,,,
Khambhakata,zh-dg-bi-vb-sk12,,,
Dutiyakhambhakata,zh-dg-bi-vb-sk13,,,
Kāyappacālaka,zh-dg-bi-vb-sk14,,,
Dutiyakāyappacālaka,zh-dg-bi-vb-sk15,,,
Bāhuppacālaka,zh-dg-bi-vb-sk16,,,
Dutiyabāhuppacālaka,zh-dg-bi-vb-sk17,,,
Suppaṭicchanna,zh-dg-bi-vb-sk18,,,
Dutiyasuppaṭicchanna,zh-dg-bi-vb-sk19,,,
Okkhittacakkhu,zh-dg-bi-vb-sk20,,,
Dutiyaokkhittacakkhu,zh-dg-bi-vb-sk21,,,
Appasadda,zh-dg-bi-vb-sk22,,,
Dutiyaappasadda,zh-dg-bi-vb-sk23,,,
Ujjagghika,zh-dg-bi-vb-sk24,,,
Dutiyaujjagghika,zh-dg-bi-vb-sk25,,,
Sakkaccapaṭiggahaṇa,zh-dg-bi-vb-sk26,,,
Samatittika,zh-dg-bi-vb-sk27,,,
Samasūpakapaṭiggahaṇa,zh-dg-bi-vb-sk28,,,
Samasūpaka,zh-dg-bi-vb-sk29,,,
Sapadāna,zh-dg-bi-vb-sk30,,,
Thūpakata,zh-dg-bi-vb-sk31,,,
Sūpodanaviññatti,zh-dg-bi-vb-sk32,,,
Odanappaṭicchādana,zh-dg-bi-vb-sk33,,,
Ujjhānasaññī,zh-dg-bi-vb-sk34,,,
Pattasaññīpaṭiggahaṇa,zh-dg-bi-vb-sk35,,,
Nātimahanta,zh-dg-bi-vb-sk36,,,
Anāhaṭa,zh-dg-bi-vb-sk37,,,
Sakabaḷa,zh-dg-bi-vb-sk38,,,
Piṇḍukkhepaka,zh-dg-bi-vb-sk39,,,
Sitthāvakāraka,zh-dg-bi-vb-sk40,,,
Avagaṇḍakāraka,zh-dg-bi-vb-sk41,,,
Capucapukāraka,zh-dg-bi-vb-sk42,,,
Surusurukāraka,zh-dg-bi-vb-sk43,,,
Jivhānicchāraka,zh-dg-bi-vb-sk44,,,
Hatthaniddhunaka,zh-dg-bi-vb-sk45,,,
Sabbahattha,zh-dg-bi-vb-sk46,,,
Sāmisa,zh-dg-bi-vb-sk47,,,
Sasitthaka,zh-dg-bi-vb-sk48,,,
Hariteuccāra,zh-dg-bi-vb-sk49,,,
Udakeuccāra,zh-dg-bi-vb-sk50,,,
Ṭhitouccāra,zh-dg-bi-vb-sk51,,,
Nokkhittakāyassa,zh-dg-bi-vb-sk52,,,
Not teach one with robes around neck.,zh-dg-bi-vb-sk53,,,
Oguṇṭhita,zh-dg-bi-vb-sk54,,,
Veṭhita,zh-dg-bi-vb-sk55,,,
Na kaṃbhākṛtasya,zh-dg-bi-vb-sk56,,,
Pāduka,zh-dg-bi-vb-sk57,,,
Upāhanāruḷha,zh-dg-bi-vb-sk58,,,
Yāna,zh-dg-bi-vb-sk59,,,
Not sleep in stupa,zh-dg-bi-vb-sk60,,,
Not hide valuables in stupa,zh-dg-bi-vb-sk61,,,
Not enter stupa with shoes,zh-dg-bi-vb-sk62,,,
Not enter stupa with shoes in hand,zh-dg-bi-vb-sk63,,,
Not go around stupa wearing shoes,zh-dg-bi-vb-sk64,,,
Not enter stupa wearing sandals,zh-dg-bi-vb-sk65,,,
Not enter stupa with sandals in hand,zh-dg-bi-vb-sk66,,,
Not eat at base of stupa,zh-dg-bi-vb-sk67,,,
Not take corpse by stupa,zh-dg-bi-vb-sk68,,,
Not bury corpse in stupa,zh-dg-bi-vb-sk69,,,
Not burn corpse at base of stupa,zh-dg-bi-vb-sk70,,,
Not burn corpse towards stupa,zh-dg-bi-vb-sk71,,,
Not burn corpse near stupa,zh-dg-bi-vb-sk72,,,
Not take corpse’s robe by stupa,zh-dg-bi-vb-sk73,,,
Not urinate on stupa,zh-dg-bi-vb-sk74,,,
Not urinate towards stupa,zh-dg-bi-vb-sk75,,,
Not urinate around stupa,zh-dg-bi-vb-sk76,,,
Not take Buddha image in toilet,zh-dg-bi-vb-sk77,,,
Not chew tooth-stick at base of stupa,zh-dg-bi-vb-sk78,,,
Not chew tooth-stick towards stupa,zh-dg-bi-vb-sk79,,,
Not chew tooth-stick around stupa,zh-dg-bi-vb-sk80,,,
Not spit at base of stupa,zh-dg-bi-vb-sk81,,,
Not spit towards stupa,zh-dg-bi-vb-sk82,,,
Not spit around stupa,zh-dg-bi-vb-sk83,,,
Not stretch feet towards stupa,zh-dg-bi-vb-sk84,,,
Not live upstairs of a stupa,zh-dg-bi-vb-sk85,,,
Ṭhita,zh-dg-bi-vb-sk86,,,
Sayana,zh-dg-bi-vb-sk87,,,
Chamā,zh-dg-bi-vb-sk88,,,
Nīcāsana,zh-dg-bi-vb-sk89,,,
Pacchatogamana,zh-dg-bi-vb-sk90,,,
Not teach one on higher path,zh-dg-bi-vb-sk91,,,
Uppathenagamana,zh-dg-bi-vb-sk92,,,
Not interlace hands while travelling,zh-dg-bi-vb-sk93,,,
Na sādhikapauruṣa ,zh-dg-bi-vb-sk94,,,
Not carry bowl on stick,zh-dg-bi-vb-sk95,,,
Daṇḍapāṇi,zh-dg-bi-vb-sk96,,,
Āvudhapāṇi,zh-dg-bi-vb-sk97,,,
Na saṁnaddhāya,zh-dg-bi-vb-sk98,,,
Satthapāṇi,zh-dg-bi-vb-sk99,,,
Chattapāṇi,zh-dg-bi-vb-sk100,,,
Methunadhamma,zh-dg-bi-pm-pj1,,,
Dinnādāna,zh-dg-bi-pm-pj2,,,
Manussaviggaha,zh-dg-bi-pm-pj3,,,
Uttarimanussadhamma,zh-dg-bi-pm-pj4,,,
Ubbhajāṇumaṇḍalikā,zh-dg-bi-pm-pj5,,,
Vajjappaṭicchādikā,zh-dg-bi-pm-pj6,,,
Ukkhittānuvattikā,zh-dg-bi-pm-pj7,,,
Aṭṭhavatthukā,zh-dg-bi-pm-pj8,,,
Sañcaritta,zh-dg-bi-pm-ss1,,,
Duṭṭhadosa,zh-dg-bi-pm-ss2,,,
Aññabhāgiya,zh-dg-bi-pm-ss3,,,
Ussayavādikā,zh-dg-bi-pm-ss4,,,
Corīvuṭṭhāpikā,zh-dg-bi-pm-ss5,,,
Ukkhittakaosāraṇa,zh-dg-bi-pm-ss6,,,
Ekagāmantara,zh-dg-bi-pm-ss7,,,
Avassutā avassutassa,zh-dg-bi-pm-ss8,,,
Kiṃ te avassuto vā anavassuto vā,zh-dg-bi-pm-ss9,,,
Saṅghabheda,zh-dg-bi-pm-ss10,,,
Bhedānuvattaka,zh-dg-bi-pm-ss11,,,
Dubbaca,zh-dg-bi-pm-ss12,,,
Kuladūsaka,zh-dg-bi-pm-ss13,,,
Saṃsaṭṭhā,zh-dg-bi-pm-ss14,,,
Saṃsaṭṭhānuvattaka,zh-dg-bi-pm-ss15,,,
Sikkhaṃpaccācikkhaṇa,zh-dg-bi-pm-ss16,,,
Adhikaraṇakupita,zh-dg-bi-pm-ss17,,,
Kathina,zh-dg-bi-pm-np1,,,
Udosita,zh-dg-bi-pm-np2,,,
Akālacīvara,zh-dg-bi-pm-np3,,,
Aññātakaviññatti,zh-dg-bi-pm-np4,,,
Tatuttari,zh-dg-bi-pm-np5,,,
Upakkhata,zh-dg-bi-pm-np6,,,
Dutiyaupakkhata,zh-dg-bi-pm-np7,,,
Rāja,zh-dg-bi-pm-np8,,,
Rūpiya,zh-dg-bi-pm-np9,,,
Rūpiyasaṁvohāra,zh-dg-bi-pm-np10,,,
Kayavikkaya,zh-dg-bi-pm-np11,,,
Ūnapañcabandhana,zh-dg-bi-pm-np12,,,
Suttaviññatti,zh-dg-bi-pm-np13,,,
Mahāpesakāra,zh-dg-bi-pm-np14,,,
Cīvaraacchindana,zh-dg-bi-pm-np15,,,
Bhesajja,zh-dg-bi-pm-np16,,,
Accekacīvara,zh-dg-bi-pm-np17,,,
Pariṇata,zh-dg-bi-pm-np18,,,
Aññaviññāpana,zh-dg-bi-pm-np19,,,
Saṃghikacetapana,zh-dg-bi-pm-np20,,,
Gaṇikacetāpana,zh-dg-bi-pm-np21,,,
Puggalikacetāpana,zh-dg-bi-pm-np22,,,
Dutiyagaṇikacetāpana,zh-dg-bi-pm-np23,,,
Pattasannicaya,zh-dg-bi-pm-np24,,,
Beautiful vessels,zh-dg-bi-pm-np25,,,
Niḥśṛjāti,zh-dg-bi-pm-np26,,,
Akālacīvara,zh-dg-bi-pm-np27,,,
Cīvaraparivattana,zh-dg-bi-pm-np28,,,
Garupāvuraṇa,zh-dg-bi-pm-np29,,,
Lahupāvuraṇa,zh-dg-bi-pm-np30,,,
Musāvāda,zh-dg-bi-pm-pc1,,,
Omasavāda,zh-dg-bi-pm-pc2,,,
Pesuñña,zh-dg-bi-pm-pc3,,,
Mātugāmasahaseyya,zh-dg-bi-pm-pc4,,,
Anupasampannasahaseyya,zh-dg-bi-pm-pc5,,,
Padasodhamma,zh-dg-bi-pm-pc6,,,
Duṭṭhullārocana,zh-dg-bi-pm-pc7,,,
Bhūtārocana,zh-dg-bi-pm-pc8,,,
Dhammadesanā,zh-dg-bi-pm-pc9,,,
Pathavīkhaṇana,zh-dg-bi-pm-pc10,,,
Bhūtagāma,zh-dg-bi-pm-pc11,,,
Aññavādaka,zh-dg-bi-pm-pc12,,,
Ujjhāpanaka,zh-dg-bi-pm-pc13,,,
Mañcasanthārana,zh-dg-bi-pm-pc14,,,
Seyyasanthārana,zh-dg-bi-pm-pc15,,,
Anupakhajja,zh-dg-bi-pm-pc16,,,
Nikkaḍḍhana,zh-dg-bi-pm-pc17,,,
Vehāsakuṭi,zh-dg-bi-pm-pc18,,,
Sappāṇaka,zh-dg-bi-pm-pc19,,,
Mahallakavihāra,zh-dg-bi-pm-pc20,,,
Āvasathapiṇḍa,zh-dg-bi-pm-pc21,,,
Gaṇabhojana,zh-dg-bi-pm-pc22,,,
Dvittipattapūrapaṭiggahaṇa,zh-dg-bi-pm-pc23,,,
Vikālabhojana,zh-dg-bi-pm-pc24,,,
Sannidhikāraka,zh-dg-bi-pm-pc25,,,
Dantapona,zh-dg-bi-pm-pc26,,,
Cāritta,zh-dg-bi-pm-pc27,,,
Sabhojana,zh-dg-bi-pm-pc28,,,
Rahopaṭicchanna,zh-dg-bi-pm-pc29,,,
Rahonisajja,zh-dg-bi-pm-pc30,,,
Uyyojana,zh-dg-bi-pm-pc31,,,
Catumāsappaccayapavāraṇā,zh-dg-bi-pm-pc32,,,
Uyyuttasenā,zh-dg-bi-pm-pc33,,,
Senāvāsa,zh-dg-bi-pm-pc34,,,
Uyyodhika,zh-dg-bi-pm-pc35,,,
Surāpāna,zh-dg-bi-pm-pc36,,,
Hasadhamma,zh-dg-bi-pm-pc37,,,
Aṅgulipatodaka,zh-dg-bi-pm-pc38,,,
Anādariya,zh-dg-bi-pm-pc39,,,
Bhiṃsāpana,zh-dg-bi-pm-pc40,,,
Nahāna,zh-dg-bi-pm-pc41,,,
Jotika,zh-dg-bi-pm-pc42,,,
Cīvaraapanidhāna,zh-dg-bi-pm-pc43,,,
Vikappana,zh-dg-bi-pm-pc44,,,
Dubbaṇṇakaraṇa,zh-dg-bi-pm-pc45,,,
Sañcicca,zh-dg-bi-pm-pc46,,,
Sappāṇaka,zh-dg-bi-pm-pc47,,,
Sañcicca,zh-dg-bi-pm-pc48,,,
Duṭṭhulla,zh-dg-bi-pm-pc49,,,
Ukkoṭana,zh-dg-bi-pm-pc50,,,
Theyyasattha,zh-dg-bi-pm-pc51,,,
Antarāyika,zh-dg-bi-pm-pc52,,,
Ukkhittasambhoga,zh-dg-bi-pm-pc53,,,
Samaṇuddesaantarāyika,zh-dg-bi-pm-pc54,,,
Sahadhammika,zh-dg-bi-pm-pc55,,,
Vilekhana,zh-dg-bi-pm-pc56,,,
Mohana,zh-dg-bi-pm-pc57,,,
Dubbala,zh-dg-bi-pm-pc58,,,
Chandaṃadatvāgamana,zh-dg-bi-pm-pc59,,,
Kammapaṭibāhana,zh-dg-bi-pm-pc60,,,
Upassuti,zh-dg-bi-pm-pc61,,,
Pahāra,zh-dg-bi-pm-pc62,,,
Talasattika,zh-dg-bi-pm-pc63,,,
Amūlaka,zh-dg-bi-pm-pc64,,,
Antepura,zh-dg-bi-pm-pc65,,,
Ratana,zh-dg-bi-pm-pc66,,,
Vikālagāmappavisana,zh-dg-bi-pm-pc67,,,
Mañcapīṭha,zh-dg-bi-pm-pc68,,,
Tūlonaddha,zh-dg-bi-pm-pc69,,,
Lasuṇa,zh-dg-bi-pm-pc70,,,
Sambādhaloma,zh-dg-bi-pm-pc71,,,
Udakasuddhika,zh-dg-bi-pm-pc72,,,
Jatumaṭṭhaka,zh-dg-bi-pm-pc73,,,
Talaghātaka,zh-dg-bi-pm-pc74,,,
Upatiṭṭhana,zh-dg-bi-pm-pc75,,,
Āmakadhañña,zh-dg-bi-pm-pc76,,,
Harituccārachaḍḍana,zh-dg-bi-pm-pc77,,,
Tirokuṭṭuccārachaḍḍana,zh-dg-bi-pm-pc78,,,
Naccagīta,zh-dg-bi-pm-pc79,,,
Ajjhokāsasallapana,zh-dg-bi-pm-pc80,,,
Paṭicchannokāsa,zh-dg-bi-pm-pc81,,,
Dutiyikauyyojana,zh-dg-bi-pm-pc82,,,
Anāpucchāpakkamana,zh-dg-bi-pm-pc83,,,
Anāpucchāabhinisīdana,zh-dg-bi-pm-pc84,,,
Anāpucchāsantharaṇa,zh-dg-bi-pm-pc85,,,
Rattandhakāra,zh-dg-bi-pm-pc86,,,
Paraujjhāpanaka,zh-dg-bi-pm-pc87,,,
Paraabhisapana,zh-dg-bi-pm-pc88,,,
Rodana,zh-dg-bi-pm-pc89,,,
Ekamañcatuvaṭṭana,zh-dg-bi-pm-pc90,,,
Ekattharaṇatuvaṭṭana,zh-dg-bi-pm-pc91,,,
Aphāsukaraṇa,zh-dg-bi-pm-pc92,,,
Naupaṭṭhāpana,zh-dg-bi-pm-pc93,,,
Nikkaḍḍhana,zh-dg-bi-pm-pc94,,,
Antovassa,zh-dg-bi-pm-pc95,,,
Cārikanapakkamana,zh-dg-bi-pm-pc96,,,
Tiroraṭṭha,zh-dg-bi-pm-pc97,,,
Antoraṭṭha,zh-dg-bi-pm-pc98,,,
Saṃsaṭṭha,zh-dg-bi-pm-pc99,,,
Rājāgāra,zh-dg-bi-pm-pc100,,,
Nagga,zh-dg-bi-pm-pc101,,,
Udakasāṭika,zh-dg-bi-pm-pc102,,,
Cīvarasibbana,zh-dg-bi-pm-pc103,,,
Saṅghāṭicāra,zh-dg-bi-pm-pc104,,,
Gaṇacīvara,zh-dg-bi-pm-pc105,,,
Cīvarasaṅkamanīya,zh-dg-bi-pm-pc106,,,
Cīvaradāna,zh-dg-bi-pm-pc107,,,
Paṭibāhana,zh-dg-bi-pm-pc108,,,
Kathinuddhāra,zh-dg-bi-pm-pc109,,,
Kālaatikkamana,zh-dg-bi-pm-pc110,,,
Adhikaraṇa,zh-dg-bi-pm-pc111,,,
Bhojanadāna,zh-dg-bi-pm-pc112,,,
Gihiveyyāvacca,zh-dg-bi-pm-pc113,,,
Suttakantana,zh-dg-bi-pm-pc114,,,
Āsandiparibhuñjana,zh-dg-bi-pm-pc115,,,
Leaving a house,zh-dg-bi-pm-pc116,,,
Tiracchānavijjāpariyāpuṇana,zh-dg-bi-pm-pc117,,,
Tiracchānavijjāvācana,zh-dg-bi-pm-pc118,,,
Gabbhinī,zh-dg-bi-pm-pc119,,,
Pāyantī,zh-dg-bi-pm-pc120,,,
Ūnavīsativassa-kumāribhūta,zh-dg-bi-pm-pc121,,,
Paripuṇṇavīsativassa-asikkhita-kumāribhūta,zh-dg-bi-pm-pc122,,,
Asikkhita-sikkhamānā,zh-dg-bi-pm-pc123,,,
Sikkhita-sikkhamānā-asammata,zh-dg-bi-pm-pc124,,,
Ūnadvādasavassa-gihigata,zh-dg-bi-pm-pc125,,,
Paripuṇṇadvādasavassa-sikkhita-gihigata-asammata,zh-dg-bi-pm-pc126,,,
Sahajīvinī-ananuggahaṇa,zh-dg-bi-pm-pc127,,,
Nānuśāset,zh-dg-bi-pm-pc128,,,
Pavattinī-nānubandhana,zh-dg-bi-pm-pc129,,,
Paripuṇṇavīsativassa-sikkhita-kumāribhūta-asammata,zh-dg-bi-pm-pc130,,,
Ūnadvādasavassa,zh-dg-bi-pm-pc131,,,
Paripuṇṇadvādasavassa-asammata,zh-dg-bi-pm-pc132,,,
Kiṁ punaḥ,zh-dg-bi-pm-pc133,,,
Ananuññāta,zh-dg-bi-pm-pc134,,,
Sokāvāsa,zh-dg-bi-pm-pc135,,,
Anubandha-sikkhamānana-vuṭṭhāpana,zh-dg-bi-pm-pc136,,,
Cīvaradāna-sikkhamānana-vuṭṭhāpana,zh-dg-bi-pm-pc137,,,
Anuvassa,zh-dg-bi-pm-pc138,,,
Ekato viśuddhā,zh-dg-bi-pm-pc139,,,
Ovāda,zh-dg-bi-pm-pc140,,,
Ovādūpasaṅkamana,zh-dg-bi-pm-pc141,,,
Apavāraṇā,zh-dg-bi-pm-pc142,,,
Abhikkhukāvāsa,zh-dg-bi-pm-pc143,,,
Ārāmapavisana,zh-dg-bi-pm-pc144,,,
Bhikkhuakkosana,zh-dg-bi-pm-pc145,,,
Gaṇaparibhāsana,zh-dg-bi-pm-pc146,,,
Pasākhejāta,zh-dg-bi-pm-pc147,,,
Pavārita,zh-dg-bi-pm-pc148,,,
Kulamaccharinī,zh-dg-bi-pm-pc149,,,
Gandhavaṇṇaka,zh-dg-bi-pm-pc150,,,
Vāsitaka,zh-dg-bi-pm-pc151,,,
Bhikkhunī-ummaddāpana,zh-dg-bi-pm-pc152,,,
Sikkhamānā-ummaddāpana,zh-dg-bi-pm-pc153,,,
Sāmaṇerī-ummaddāpana,zh-dg-bi-pm-pc154,,,
Gihinī-ummaddāpana,zh-dg-bi-pm-pc155,,,
Saṅghāṇi,zh-dg-bi-pm-pc156,,,
Itthālaṅkāra,zh-dg-bi-pm-pc157,,,
Chattupāhana,zh-dg-bi-pm-pc158,,,
Yāna,zh-dg-bi-pm-pc159,,,
Saṁkakṣikā,zh-dg-bi-pm-pc160,,,
Visiting families towards sunset,zh-dg-bi-pm-pc161,,,
Leaving monastery towards sunset,zh-dg-bi-pm-pc162,,,
Leaving monastery after sunset,zh-dg-bi-pm-pc163,,,
Keep early or late vassa,zh-dg-bi-pm-pc164,,,
Ordaining incontinent,zh-dg-bi-pm-pc165,,,
Ordain hermaphrodite,zh-dg-bi-pm-pc166,,,
Ordain one with rectovaginal fistula,zh-dg-bi-pm-pc167,,,
Ordain one with debt or illness,zh-dg-bi-pm-pc168,,,
Supporting oneself with worldly arts,zh-dg-bi-pm-pc169,,,
Teaching worldly arts to laity,zh-dg-bi-pm-pc170,,,
Not going away after expulsion,zh-dg-bi-pm-pc171,,,
Pañhāpucchana,zh-dg-bi-pm-pc172,,,
Annoying a resident who arrives later,zh-dg-bi-pm-pc173,,,
Building stupa in monks’ monastery,zh-dg-bi-pm-pc174,,,
Bowing to monks,zh-dg-bi-pm-pc175,,,
Walking sensuously,zh-dg-bi-pm-pc176,,,
Adorning like a wife,zh-dg-bi-pm-pc177,,,
Paribbājikā-ummaddāpana,zh-dg-bi-pm-pc178,,,
Sappiviññāpana,zh-dg-bi-pm-pd1,,,
Telaviññāpana,zh-dg-bi-pm-pd2,,,
Madhuviññāpana,zh-dg-bi-pm-pd3,,,
Phāṇitaviññāpana,zh-dg-bi-pm-pd4,,,
Khīraviññāpana,zh-dg-bi-pm-pd5,,,
Dadhiviññāpana,zh-dg-bi-pm-pd6,,,
Macchaviññāpana,zh-dg-bi-pm-pd7,,,
Maṃsaviññāpana,zh-dg-bi-pm-pd8,,,
Parimaṇḍala,zh-dg-bi-pm-sk1,,,
Dutiyaparimaṇḍala,zh-dg-bi-pm-sk2,,,
Ukkhittaka,zh-dg-bi-pm-sk3,,,
Dutiyaukkhittaka,zh-dg-bi-pm-sk4,,,
Not enter with robes around neck,zh-dg-bi-pm-sk5,,,
Not sit with robes around neck,zh-dg-bi-pm-sk6,,,
Oguṇṭhita,zh-dg-bi-pm-sk7,,,
Dutiyaoguṇṭhita,zh-dg-bi-pm-sk8,,,
Na vinyastikākṛta pravekṣyāma,zh-dg-bi-pm-sk9,,,
Na vinyastikākṛta niṣatsyāma,zh-dg-bi-pm-sk10,,,
Ukkuṭika,zh-dg-bi-pm-sk11,,,
Khambhakata,zh-dg-bi-pm-sk12,,,
Dutiyakhambhakata,zh-dg-bi-pm-sk13,,,
Kāyappacālaka,zh-dg-bi-pm-sk14,,,
Dutiyakāyappacālaka,zh-dg-bi-pm-sk15,,,
Bāhuppacālaka,zh-dg-bi-pm-sk16,,,
Dutiyabāhuppacālaka,zh-dg-bi-pm-sk17,,,
Suppaṭicchanna,zh-dg-bi-pm-sk18,,,
Dutiyasuppaṭicchanna,zh-dg-bi-pm-sk19,,,
Okkhittacakkhu,zh-dg-bi-pm-sk20,,,
Dutiyaokkhittacakkhu,zh-dg-bi-pm-sk21,,,
Appasadda,zh-dg-bi-pm-sk22,,,
Dutiyaappasadda,zh-dg-bi-pm-sk23,,,
Ujjagghika,zh-dg-bi-pm-sk24,,,
Dutiyaujjagghika,zh-dg-bi-pm-sk25,,,
